2016 3 2 2089 7752 1 0 0 0 9 9 "Owner-Occupied" 894474
2021 3 1 1919 5305 1 0 0 0 8 7 "Owner-Occupied" 748972
2016 3 2 1943 5793 1 1 0 0 8 7 "Owner-Occupied" 686132
1992 3 2 1878 6180 1 1 0 0 8 5 "Rental" 738815
2004 2 1 1383 4967 0 0 0 0 7 3 "Rental" 570496
2009 3 2 2053 6608 1 1 0 0 9 8 "Rental" 853151
2000 6 3 2655 9510 1 1 1 1 1 9 "Owner-Occupied" 788113
2021 1 1 1052 4827 0 0 0 0 8 2 "Rental" 376770
2015 8 3 3373 15611 1 1 1 0 1 10 "Owner-Occupied" 1720248
1994 2 1 1228 4514 0 1 0 0 7 4 "Rental" 280160
2009 3 2 1927 7402 1 0 0 1 5 6 "Owner-Occupied" 615098
2013 3 2 1931 5359 1 1 0 0 9 4 "Owner-Occupied" 831345
1994 2 1 1260 4402 0 1 0 0 4 2 "Rental" 264861
1994 2 1 1224 4325 0 0 0 0 7 6 "Rental" 243834
2018 1 1 1193 3402 0 0 0 0 5 6 "Rental" 441348
2008 3 2 1846 8410 1 0 0 0 6 5 "Owner-Occupied" 626422
2011 3 2 1835 7412 1 1 0 0 7 8 "Owner-Occupied" 776022
2014 2 2 1936 4928 1 0 0 0 8 3 "Owner-Occupied" 755172
2018 3 1 1909 10289 1 0 0 0 3 9 "Owner-Occupied" 854314
2008 3 2 1922 6727 1 0 0 0 9 5 "Rental" 1016657
1998 3 2 2111 10005 1 1 0 0 8 8 "Rental" 713047
1972 3 2 1906 8941 1 1 0 0 5 4 "Rental" 465433
2020 4 3 2160 9627 1 1 1 0 1 10 "Owner-Occupied" 831069
2019 3 2 1932 6095 1 1 0 0 9 7 "Rental" 898075
2018 1 1 739 2667 0 0 0 0 4 1 "Rental" 177907
2018 4 2 1883 6858 1 1 0 0 4 9 "Owner-Occupied" 652231
2019 4 2 2127 8165 1 1 0 0 1 9 "Owner-Occupied" 820099
2021 1 1 1771 7669 1 0 0 0 1 8 "Owner-Occupied" 397833
1977 2 1 1125 5433 0 0 0 0 8 2 "Rental" 461085
2003 2 2 2021 7330 1 0 0 0 7 6 "Owner-Occupied" 620150
1988 3 2 2036 6004 1 1 0 0 3 7 "Owner-Occupied" 433867
1998 3 2 2105 7220 1 1 0 0 9 4 "Rental" 893848
2007 2 1 1273 3704 0 0 0 0 6 2 "Rental" 284187
2017 3 2 2097 6880 1 1 0 0 8 7 "Owner-Occupied" 806892
2001 3 2 1881 5036 1 0 0 1 8 7 "Owner-Occupied" 580431
2000 2 1 1294 3311 0 0 0 0 4 4 "Owner-Occupied" 201766
2015 3 1 1803 4379 1 1 1 0 5 8 "Owner-Occupied" 951606
2013 3 2 1877 5385 1 0 0 0 8 5 "Rental" 919417
2008 4 3 2274 7438 1 1 0 0 1 7 "Owner-Occupied" 1044262
2017 3 2 2103 7263 1 0 0 0 8 7 "Rental" 1167079
2016 2 1 976 3693 0 0 0 0 6 4 "Rental" 502579
1984 3 1 1977 6926 1 0 0 0 8 2 "Owner-Occupied" 442121
1977 2 1 1215 4257 0 1 0 0 5 3 "Rental" 392589
2012 3 2 1990 6171 1 1 1 0 9 7 "Owner-Occupied" 935834
2015 3 1 2090 9790 1 1 0 0 6 9 "Owner-Occupied" 696766
2021 3 2 1878 7298 1 1 0 0 8 9 "Owner-Occupied" 961013
1970 4 2 2109 5011 1 1 0 0 2 8 "Owner-Occupied" 367053
2021 3 2 1952 5443 1 1 0 0 9 2 "Owner-Occupied" 947122
2005 4 2 2103 7008 1 1 0 0 1 9 "Owner-Occupied" 617017
2010 4 2 2301 7245 1 1 0 0 1 8 "Owner-Occupied" 554098
2012 3 2 2058 3681 1 0 0 0 8 1 "Owner-Occupied" 543743
2016 2 1 1921 5831 1 0 0 0 6 7 "Owner-Occupied" 501956
2006 2 1 1163 4792 0 0 0 0 3 2 "Rental" 272103
1999 3 1 1936 7029 1 1 0 0 7 5 "Owner-Occupied" 595672
2011 2 1 1011 3344 0 0 0 0 9 5 "Rental" 423804
2001 3 2 1511 5793 0 0 0 0 9 8 "Rental" 961380
2019 3 2 2037 5875 1 0 0 0 7 6 "Owner-Occupied" 823571
2008 2 2 1908 5821 1 0 0 0 6 2 "Owner-Occupied" 566787
2017 3 2 1945 10549 1 1 0 0 7 7 "Owner-Occupied" 1011545
2016 1 1 1138 4680 0 0 0 0 5 3 "Rental" 293304
1986 2 2 1386 3545 0 0 0 1 9 1 "Rental" 490694
1998 2 2 1278 4571 0 0 0 0 7 5 "Rental" 525310
1996 4 2 2015 6759 1 1 0 0 1 7 "Owner-Occupied" 562111
2004 2 1 1415 4005 0 0 0 0 7 4 "Rental" 283186
1987 1 1 966 4167 0 0 0 0 7 3 "Rental" 206161
2016 3 2 1984 7337 1 0 0 0 8 3 "Rental" 888166
2019 3 2 2057 5598 1 1 0 0 5 4 "Owner-Occupied" 753747
2021 2 2 1828 7917 1 0 0 0 8 1 "Owner-Occupied" 946834
1990 3 2 2056 7919 1 1 0 0 7 5 "Owner-Occupied" 549268
1996 2 1 1138 4019 0 0 0 0 4 3 "Rental" 184167
2021 3 1 1942 5340 1 0 0 0 9 5 "Owner-Occupied" 1325401
2009 3 2 2055 10615 1 0 0 0 6 9 "Rental" 716405
2011 3 1 1902 5250 1 0 0 0 6 2 "Owner-Occupied" 480432
1998 6 3 2601 8971 1 1 1 0 1 9 "Owner-Occupied" 720260
2009 3 2 1510 4927 0 1 1 0 9 7 "Owner-Occupied" 654812
2021 3 1 1644 6520 1 0 0 0 7 2 "Owner-Occupied" 662402
2018 3 2 1885 7207 1 1 0 0 4 6 "Owner-Occupied" 903833
2016 3 2 1398 3706 0 0 1 0 8 2 "Owner-Occupied" 729534
1991 3 1 2254 8205 1 0 0 0 8 8 "Owner-Occupied" 578654
2015 3 2 1956 9182 1 1 0 0 2 8 "Owner-Occupied" 606581
1973 3 2 1886 7883 1 1 0 0 9 7 "Rental" 671491
2018 3 2 2000 8798 1 1 0 0 8 5 "Owner-Occupied" 876920
2021 2 1 1459 5041 1 0 0 0 7 2 "Rental" 726472
2010 2 1 1601 7627 0 0 0 0 7 5 "Owner-Occupied" 568442
1994 3 2 1905 6270 1 0 0 0 9 6 "Rental" 739139
1973 2 1 1252 5460 0 0 0 0 8 2 "Rental" 562258
2002 1 1 1215 5360 0 0 0 0 5 5 "Rental" 183225
2017 3 2 1925 9299 1 1 1 0 8 8 "Owner-Occupied" 1107961
2018 4 3 1800 8141 0 0 0 0 1 10 "Owner-Occupied" 597948
2008 4 2 2057 5508 1 1 0 0 2 8 "Owner-Occupied" 662990
2017 3 2 2105 7563 1 0 0 0 9 9 "Owner-Occupied" 856509
1977 2 1 1796 9000 1 0 0 0 6 6 "Rental" 520495
1999 2 1 1242 4264 0 1 0 0 4 3 "Rental" 308440
2009 3 2 1538 6002 0 1 0 0 3 8 "Owner-Occupied" 325932
2015 3 1 2198 7823 1 1 0 0 9 5 "Owner-Occupied" 1128996
1987 3 2 2076 6029 1 0 0 0 9 6 "Owner-Occupied" 567991
2015 4 3 1994 7028 1 1 0 0 1 9 "Owner-Occupied" 834115
2001 3 2 2073 5689 1 1 0 0 9 4 "Owner-Occupied" 646106
2010 2 2 1388 5046 0 0 0 0 7 4 "Owner-Occupied" 307925
2008 4 2 1994 9810 1 1 0 0 2 9 "Owner-Occupied" 592010
2019 3 2 2000 3693 1 0 0 0 8 2 "Owner-Occupied" 671732
1964 3 2 2040 6457 1 0 1 0 8 9 "Owner-Occupied" 557165
2021 2 1 1336 4156 0 0 0 0 9 3 "Rental" 657951
2015 3 1 1960 5131 1 1 0 0 8 5 "Owner-Occupied" 872978
2016 2 1 1067 4902 0 0 0 0 7 1 "Rental" 566473
1985 1 1 983 4929 0 0 0 0 4 1 "Rental" 233886
2014 3 1 1874 8139 1 1 0 1 8 4 "Owner-Occupied" 1044715
2021 1 1 1182 4995 0 0 0 0 3 3 "Rental" 334616
2021 6 3 2925 12991 1 1 1 0 1 10 "Owner-Occupied" 1288022
1994 2 2 1276 3745 0 0 0 0 8 3 "Rental" 618616
2013 3 1 1336 5927 0 1 1 0 5 8 "Owner-Occupied" 944905
1992 3 2 1913 8106 1 1 0 0 7 6 "Owner-Occupied" 523314
2014 3 2 2141 8349 1 1 0 0 6 5 "Owner-Occupied" 948892
2018 4 3 1867 7546 1 0 0 0 1 1 "Owner-Occupied" 855673
1988 3 2 1828 7719 1 1 0 0 7 6 "Rental" 567176
2020 3 1 1881 7158 1 1 0 0 10 6 "Owner-Occupied" 832236
2017 2 1 1239 3056 0 0 0 0 9 2 "Rental" 671697
2002 3 1 2060 11242 1 1 0 1 9 8 "Owner-Occupied" 770904
2016 4 3 2279 8206 1 0 1 0 1 9 "Owner-Occupied" 755536
2012 4 2 2050 7987 1 1 0 1 1 9 "Owner-Occupied" 943193
1992 3 2 2002 7373 1 0 0 0 8 1 "Rental" 1016790
2006 4 3 2285 6938 1 1 1 0 1 9 "Owner-Occupied" 672882
2005 3 2 1949 8433 1 1 0 0 2 8 "Owner-Occupied" 392713
2021 2 1 1312 4534 0 0 0 0 8 3 "Rental" 642904
2008 3 2 2097 7323 1 0 0 0 7 8 "Owner-Occupied" 673501
2021 2 1 1182 3787 0 0 0 0 7 1 "Rental" 512533
2017 1 1 1138 4460 0 0 0 0 3 1 "Rental" 350531
2019 2 1 1167 5302 0 0 0 0 2 7 "Rental" 380284
2018 4 3 2471 9793 1 0 1 0 1 10 "Owner-Occupied" 1182618
2005 4 2 2186 5726 1 1 0 0 3 4 "Owner-Occupied" 557227
1989 2 1 1806 7777 1 0 0 0 2 5 "Owner-Occupied" 316091
1988 4 3 2336 9328 1 1 0 1 1 9 "Owner-Occupied" 871060
2003 1 1 980 4424 0 0 0 0 6 5 "Rental" 211932
2000 3 2 2146 9187 1 1 0 0 7 7 "Owner-Occupied" 687292
2016 3 2 2030 4833 1 1 0 0 8 9 "Owner-Occupied" 1189532
2014 3 2 2054 7805 1 1 0 0 9 4 "Owner-Occupied" 810678
2014 4 2 2225 7795 1 1 1 1 1 10 "Owner-Occupied" 908505
2001 4 3 2228 10662 1 1 0 0 1 9 "Owner-Occupied" 666704
1988 3 1 1754 6743 1 1 0 0 9 5 "Rental" 585828
2017 2 1 1382 5397 0 0 1 0 9 2 "Owner-Occupied" 671828
2019 2 1 1293 2756 0 0 0 0 9 1 "Rental" 516163
1991 3 1 1925 4803 1 1 1 1 6 5 "Owner-Occupied" 760369
2010 3 1 1977 7743 1 1 0 0 7 5 "Owner-Occupied" 748219
2014 4 2 2253 9420 1 1 0 0 1 9 "Owner-Occupied" 593033
2021 3 2 2033 7136 1 0 0 0 8 3 "Owner-Occupied" 1033699
2011 3 2 1918 6784 1 1 0 0 6 7 "Owner-Occupied" 569543
2017 2 1 1729 7334 1 0 0 0 7 6 "Owner-Occupied" 671436
2014 2 1 1326 4879 0 0 0 0 5 6 "Rental" 271765
1997 3 2 1313 4617 0 1 0 0 9 3 "Rental" 582379
2008 3 2 1943 10037 1 1 0 0 9 7 "Owner-Occupied" 1109385
2010 3 1 1886 11081 1 1 0 0 5 7 "Owner-Occupied" 606525
2008 3 1 1682 6112 1 1 0 0 8 5 "Owner-Occupied" 603838
2020 2 1 1106 4790 0 1 0 0 8 5 "Rental" 496491
2007 1 1 1070 3308 0 0 0 0 4 2 "Rental" 527160
2003 3 2 2000 4294 1 0 0 1 6 1 "Owner-Occupied" 445942
2021 3 2 2038 6869 1 1 0 0 6 6 "Owner-Occupied" 939056
2021 2 1 1314 5752 0 0 1 0 7 5 "Owner-Occupied" 448138
2014 3 2 1816 6955 1 0 0 0 5 8 "Owner-Occupied" 555552
2003 3 2 2018 6832 1 1 0 0 3 4 "Owner-Occupied" 461440
2007 3 1 1979 8237 1 0 0 0 9 6 "Owner-Occupied" 653893
2020 1 1 995 3778 0 0 0 0 3 2 "Rental" 211222
2018 4 2 2043 8837 1 1 0 1 1 10 "Owner-Occupied" 645774
2021 4 1 2046 8518 1 1 0 0 3 10 "Owner-Occupied" 823293
2021 4 2 2193 9256 1 1 0 0 3 8 "Owner-Occupied" 1236430
2018 8 3 3116 13039 1 1 1 0 1 10 "Owner-Occupied" 1566108
2001 2 1 1193 4522 0 0 0 0 4 2 "Rental" 373668
2010 3 2 2129 5538 1 1 0 1 4 3 "Owner-Occupied" 816633
2013 3 1 1949 9613 1 0 0 0 2 3 "Owner-Occupied" 555299
2001 4 2 1844 4408 1 0 0 0 8 2 "Owner-Occupied" 664179
2014 6 3 2699 12987 1 1 1 0 1 9 "Owner-Occupied" 1750211
1989 6 3 2493 7676 1 1 1 0 1 9 "Owner-Occupied" 620668
2006 3 2 1633 6835 0 0 0 0 8 8 "Owner-Occupied" 562377
2016 2 1 1175 3807 0 0 1 0 6 6 "Owner-Occupied" 559336
2018 4 2 1995 6439 1 0 0 0 1 9 "Owner-Occupied" 649600
2021 3 2 1901 6580 1 1 0 0 9 4 "Owner-Occupied" 1143092
2002 3 2 1975 7309 1 0 0 0 9 5 "Rental" 684247
2007 3 2 1837 7485 1 0 0 0 8 9 "Owner-Occupied" 735350
2020 3 2 1818 8642 1 1 0 1 8 6 "Owner-Occupied" 934821
2000 2 1 1690 7543 1 0 0 0 3 1 "Owner-Occupied" 814839
2019 1 1 1039 5053 0 0 0 0 2 3 "Rental" 295377
1995 4 2 2344 9575 1 1 0 0 1 8 "Owner-Occupied" 480871
2007 1 1 1121 3360 0 0 0 0 3 3 "Rental" 168952
2006 4 3 2331 11309 1 1 0 0 4 10 "Owner-Occupied" 908999
2018 3 2 1698 4879 1 1 0 0 9 7 "Owner-Occupied" 1360453
1998 3 1 1912 7535 1 1 1 0 7 8 "Owner-Occupied" 732788
2008 3 1 1542 5390 0 1 0 0 8 1 "Rental" 531886
2004 3 1 1898 7593 1 1 0 0 7 6 "Owner-Occupied" 930148
2016 4 2 2083 5833 1 1 0 0 1 8 "Owner-Occupied" 520342
2001 2 2 1795 6376 1 0 0 0 7 4 "Owner-Occupied" 831114
2009 2 1 1302 5301 0 0 0 0 6 3 "Rental" 348582
2009 3 2 1779 6654 1 1 0 0 7 3 "Owner-Occupied" 775343
2008 3 2 2130 8765 1 1 0 0 8 8 "Owner-Occupied" 851719
2005 4 3 1698 5993 0 0 0 0 2 9 "Rental" 412200
2021 3 1 1434 6817 0 1 0 0 3 3 "Owner-Occupied" 913864
2006 3 2 1969 6234 1 1 0 0 9 6 "Owner-Occupied" 1097717
2016 2 1 1319 4404 0 0 0 0 9 4 "Rental" 518324
2017 2 1 1157 4414 0 0 0 0 8 2 "Rental" 379142
2016 3 2 2120 7341 1 0 0 0 9 5 "Rental" 865015
2015 3 1 1886 7493 1 1 0 0 7 8 "Owner-Occupied" 666091
2018 3 2 1983 9009 1 0 1 0 4 10 "Owner-Occupied" 1015894
2011 3 1 1407 7065 0 0 0 0 9 4 "Rental" 663252
2010 4 2 1512 5922 0 0 0 0 2 7 "Rental" 657044
1988 3 2 1998 5840 1 1 0 0 5 4 "Owner-Occupied" 483607
2004 2 1 1112 3764 0 0 0 0 8 1 "Rental" 499701
2009 2 1 1201 5612 0 0 0 0 4 3 "Rental" 392030
2007 4 3 2213 10655 1 1 0 0 1 10 "Owner-Occupied" 547263
2012 2 2 1330 4615 0 0 0 0 6 1 "Rental" 339699
1987 2 1 1289 4929 0 0 0 0 6 3 "Rental" 309106
2021 3 1 1805 6922 1 1 0 0 6 3 "Owner-Occupied" 700864
1976 2 1 1191 5321 0 1 0 0 5 6 "Rental" 464828
1998 3 2 2092 9063 1 0 0 0 5 4 "Owner-Occupied" 511149
2017 4 3 2045 5559 1 1 0 0 2 6 "Owner-Occupied" 969903
2021 3 2 2146 5015 1 1 0 0 7 3 "Owner-Occupied" 811926
2000 4 2 2378 9280 1 1 0 0 1 8 "Owner-Occupied" 532509
2019 3 2 1994 8552 1 1 0 0 3 5 "Owner-Occupied" 556274
2008 3 1 1857 5931 1 0 0 0 10 7 "Owner-Occupied" 1777498
2018 4 3 2254 9556 1 1 0 0 1 10 "Owner-Occupied" 808270
2001 3 2 2177 9367 1 0 0 0 5 6 "Owner-Occupied" 645835
2004 3 2 1931 6068 1 0 0 0 7 7 "Owner-Occupied" 664577
1994 3 2 2006 6787 1 1 1 0 6 8 "Owner-Occupied" 663753
2019 2 1 1229 3245 0 0 0 0 8 5 "Rental" 647743
1983 2 1 1206 4707 0 0 0 0 9 3 "Rental" 408678
2007 3 2 2185 7734 1 1 0 0 4 5 "Owner-Occupied" 742249
2018 3 2 1941 4913 1 1 0 0 9 3 "Rental" 806394
2017 3 2 1946 7812 1 1 0 0 7 9 "Owner-Occupied" 824036
1984 3 2 1883 7000 1 0 0 0 8 6 "Owner-Occupied" 494084
2007 2 1 1740 6609 1 1 0 0 3 8 "Owner-Occupied" 886128
1993 3 2 1515 5616 0 1 0 0 9 6 "Rental" 757959
1999 3 2 2081 7733 1 1 0 0 9 3 "Rental" 857199
2010 3 2 2119 7103 1 1 0 0 7 7 "Owner-Occupied" 623876
2016 2 1 1263 3324 0 0 0 0 7 2 "Rental" 605312
1995 4 3 2245 8098 1 1 0 0 1 8 "Owner-Occupied" 445860
2014 2 1 1124 3666 0 1 0 0 6 3 "Rental" 352773
2021 3 2 1860 9190 1 1 0 0 5 8 "Owner-Occupied" 745199
2016 4 3 2322 10849 1 1 0 0 2 10 "Owner-Occupied" 704066
2014 3 1 1881 6883 1 0 0 0 9 6 "Rental" 787399
1971 3 2 1935 6308 1 0 0 0 7 7 "Owner-Occupied" 575332
2016 4 2 2167 10379 1 1 0 0 1 10 "Owner-Occupied" 812326
2010 4 2 1970 6428 1 1 0 0 1 9 "Owner-Occupied" 839119
2014 3 2 1267 5025 0 1 0 0 6 6 "Owner-Occupied" 449416
1991 4 2 2083 9521 1 0 0 1 5 9 "Owner-Occupied" 580263
2019 4 3 2253 9135 1 1 1 0 4 10 "Owner-Occupied" 1033055
2021 3 2 2009 5224 1 0 1 0 4 5 "Owner-Occupied" 1062989
2018 3 2 2158 7185 1 0 0 0 9 9 "Rental" 818750
2008 2 1 1571 5793 1 0 0 1 5 5 "Owner-Occupied" 749813
1999 3 2 1464 5524 0 0 0 0 9 3 "Rental" 548261
2021 2 1 1392 5074 0 0 0 0 5 3 "Owner-Occupied" 462061
2018 3 2 2015 6289 1 1 0 0 9 3 "Rental" 999742
2020 4 3 2374 10318 1 1 0 0 1 9 "Owner-Occupied" 738790
2002 3 2 2064 6097 1 1 0 0 9 5 "Rental" 693902
2016 4 2 2012 6013 1 1 0 0 1 8 "Owner-Occupied" 906865
2012 2 2 1351 6363 0 0 0 0 4 5 "Rental" 317731
2016 2 1 1745 5284 1 0 0 0 8 2 "Owner-Occupied" 517741
2006 3 2 2119 8587 1 1 0 0 8 9 "Owner-Occupied" 1063467
2000 2 1 1753 6301 1 1 0 0 6 4 "Owner-Occupied" 400275
2008 2 1 1291 4945 0 0 0 0 4 3 "Rental" 401826
2008 3 2 1822 9212 1 1 0 0 8 5 "Owner-Occupied" 675269
1978 4 3 2257 8997 1 1 0 0 1 10 "Owner-Occupied" 409926
1978 3 2 2006 6464 1 0 0 0 9 5 "Rental" 623945
1999 2 1 1074 4117 0 0 0 0 8 1 "Rental" 367312
2014 3 1 1246 5106 0 0 0 0 3 7 "Owner-Occupied" 747314
2009 3 2 2144 11128 1 0 0 0 4 8 "Owner-Occupied" 715510
2021 3 2 1574 6344 0 1 0 0 6 7 "Owner-Occupied" 617997
2016 4 3 2331 9460 1 1 0 0 1 10 "Owner-Occupied" 609029
2019 3 2 2025 8128 1 0 0 0 5 9 "Owner-Occupied" 695205
2014 3 2 1718 6069 1 0 0 0 9 6 "Owner-Occupied" 1620066
2009 4 3 2081 7284 1 1 0 0 1 6 "Owner-Occupied" 588703
2016 3 2 1853 6691 1 0 0 0 7 7 "Owner-Occupied" 746258
2014 4 2 2213 12659 1 0 0 0 2 10 "Owner-Occupied" 708940
2018 3 2 2178 4937 1 1 0 0 7 3 "Owner-Occupied" 726914
2006 3 2 1942 5802 1 1 1 0 6 4 "Owner-Occupied" 735054
2021 3 2 1930 8563 1 0 0 0 9 5 "Rental" 1121444
2004 3 2 1987 6458 1 0 0 0 10 5 "Rental" 912205
1972 3 1 1838 4436 1 0 0 0 7 6 "Owner-Occupied" 354925
2021 2 1 1214 4554 0 0 0 0 9 3 "Rental" 630600
2016 3 2 2218 6314 1 1 0 0 4 2 "Owner-Occupied" 613497
2014 8 3 3479 11417 1 1 0 0 1 9 "Owner-Occupied" 1177383
2003 4 1 2201 7735 1 1 1 0 1 9 "Owner-Occupied" 669402
2000 6 3 3093 13080 1 1 1 0 1 10 "Owner-Occupied" 1065713
2004 3 2 1750 6811 1 0 0 0 4 7 "Owner-Occupied" 494332
2005 3 1 1911 6208 1 1 0 0 1 1 "Owner-Occupied" 497975
2003 3 2 2005 7739 1 1 0 0 4 9 "Rental" 573612
2002 3 1 1683 6882 1 1 0 0 9 5 "Owner-Occupied" 575949
2021 2 1 1214 4299 0 0 0 0 8 2 "Rental" 847028
2021 1 1 1157 5499 0 0 0 0 6 3 "Rental" 781585
2017 2 1 1087 3612 0 1 0 0 8 3 "Rental" 478806
1998 2 1 1340 5107 0 0 0 0 7 4 "Rental" 409334
1980 3 2 2171 6933 1 1 0 0 4 9 "Rental" 459595
2004 1 1 1128 3880 0 0 0 0 1 5 "Rental" 155131
2006 3 2 2087 9600 1 1 0 0 7 4 "Owner-Occupied" 842003
2012 3 2 2038 10242 1 1 1 0 4 8 "Owner-Occupied" 761316
2016 2 1 1764 6624 1 0 0 0 5 5 "Owner-Occupied" 461496
2015 4 3 2073 7528 1 1 0 0 1 10 "Owner-Occupied" 612047
2019 3 2 1866 8109 1 0 0 0 9 6 "Rental" 906489
2010 2 1 1099 4260 0 0 0 0 5 5 "Rental" 260887
2016 4 2 2326 8116 1 1 0 0 1 9 "Owner-Occupied" 581064
2017 8 3 3182 11741 1 1 1 0 1 10 "Owner-Occupied" 1568519
2012 3 2 1664 7303 1 1 0 0 8 9 "Owner-Occupied" 743977
1983 4 2 2122 9273 1 1 0 0 2 10 "Owner-Occupied" 589093
2005 3 1 1994 5994 1 1 0 0 8 3 "Rental" 855401
1994 3 2 2010 9676 1 1 0 0 5 8 "Owner-Occupied" 1017220
2004 2 2 1364 5724 0 0 0 1 9 6 "Rental" 509129
1995 3 2 2048 9499 1 1 0 0 7 6 "Owner-Occupied" 685217
1988 4 2 2170 9025 1 1 0 0 3 9 "Owner-Occupied" 535713
2013 2 1 1350 6536 0 0 0 0 7 6 "Rental" 527585
2021 2 2 1185 3011 0 1 0 0 7 2 "Owner-Occupied" 496028
1997 3 1 1883 9201 1 1 0 0 7 4 "Owner-Occupied" 571975
2004 3 2 1985 8623 1 1 1 0 8 8 "Owner-Occupied" 881110
2021 3 2 1927 8718 1 1 0 0 6 9 "Owner-Occupied" 1270843
2020 4 3 1954 5245 1 1 1 0 1 9 "Owner-Occupied" 1072933
2020 3 2 1788 8520 1 1 0 0 3 9 "Owner-Occupied" 628125
2012 3 2 2099 7159 1 1 0 0 8 1 "Owner-Occupied" 705139
2014 3 2 2242 9747 1 0 0 0 7 9 "Owner-Occupied" 877941
2021 2 2 1467 3474 0 0 0 0 3 5 "Owner-Occupied" 1012159
2020 4 2 2110 7351 1 1 0 1 1 9 "Owner-Occupied" 1318980
2008 3 2 2161 9011 1 1 0 0 7 9 "Owner-Occupied" 647118
2015 3 2 1426 6254 0 1 0 0 7 9 "Rental" 973241
2019 2 1 1253 4948 0 0 0 0 4 3 "Rental" 274622
2019 2 1 1319 3877 0 0 0 0 8 1 "Rental" 354108
2018 3 2 1832 7646 1 1 0 0 7 6 "Owner-Occupied" 1008899
2017 2 1 1332 4137 0 0 0 0 4 3 "Rental" 378409
2015 1 1 971 4813 0 0 0 0 4 2 "Rental" 553078
2016 3 2 2020 8810 1 1 0 0 10 6 "Owner-Occupied" 949089
2015 2 1 1326 3344 0 1 0 0 6 3 "Owner-Occupied" 237248
2018 4 2 2244 9945 1 1 0 0 1 10 "Owner-Occupied" 665413
2016 3 2 2036 8893 1 1 0 0 9 1 "Owner-Occupied" 1441616
2007 3 1 1867 7251 1 1 0 0 8 5 "Owner-Occupied" 603828
2009 3 2 1784 7449 1 1 0 0 8 4 "Owner-Occupied" 636724
2017 3 2 1809 5579 1 0 0 0 9 7 "Owner-Occupied" 725505
1996 6 3 2865 7758 1 1 1 0 1 9 "Owner-Occupied" 792581
1996 3 1 2096 7247 1 1 0 0 7 7 "Owner-Occupied" 540216
2018 4 2 1958 7874 1 1 0 0 1 7 "Owner-Occupied" 624500
2005 2 1 1298 3508 0 0 0 0 6 3 "Rental" 305990
2016 3 2 1905 7288 1 1 0 0 5 8 "Owner-Occupied" 691614
1997 1 1 1413 3695 0 0 0 0 3 1 "Rental" 201831
2004 2 1 1360 5187 0 0 0 0 4 2 "Rental" 316716
2011 2 1 1257 5302 0 0 0 0 5 3 "Rental" 266327
1992 3 2 1933 5767 1 1 0 0 9 8 "Owner-Occupied" 572789
2020 4 2 2174 8492 1 1 1 0 1 9 "Owner-Occupied" 867236
2014 3 2 1839 4093 1 1 0 0 9 6 "Rental" 1001043
2020 4 3 1873 8163 0 1 0 0 1 9 "Owner-Occupied" 844447
1999 2 1 1812 6642 1 1 0 0 8 5 "Owner-Occupied" 481602
2011 3 1 1891 10494 1 0 0 0 8 5 "Owner-Occupied" 660945
2015 2 2 1298 6109 0 0 0 0 7 6 "Rental" 454455
2009 2 2 1208 4110 0 1 0 1 7 3 "Owner-Occupied" 797135
1994 3 2 1716 6870 1 0 1 0 6 7 "Owner-Occupied" 598390
1987 4 2 2211 10668 1 1 1 1 1 10 "Owner-Occupied" 620979
2018 2 1 1458 4973 0 0 0 0 9 1 "Rental" 700119
1985 3 2 1859 9989 1 0 0 0 8 6 "Owner-Occupied" 548828
2000 2 1 1743 5705 1 0 0 0 5 2 "Owner-Occupied" 441569
2012 2 1 1215 3542 0 0 0 0 5 8 "Rental" 608935
2015 3 1 1707 7128 1 0 0 0 10 7 "Owner-Occupied" 796170
1997 3 1 1991 10321 1 1 0 0 9 9 "Owner-Occupied" 635094
2003 2 1 1339 4661 0 0 0 0 6 4 "Rental" 467244
2006 4 2 2154 5270 1 1 0 0 2 9 "Owner-Occupied" 555146
2019 3 2 2017 7445 1 1 0 0 9 4 "Owner-Occupied" 1264495
2003 4 2 2147 7722 1 1 0 0 1 9 "Owner-Occupied" 554505
2019 4 2 2229 8406 1 1 0 0 1 9 "Owner-Occupied" 665913
2020 2 1 1240 4995 0 0 0 0 8 3 "Rental" 418322
2002 3 2 2081 8533 1 1 0 0 3 5 "Owner-Occupied" 487111
1998 1 1 967 4352 0 0 0 0 4 1 "Rental" 722951
2014 4 2 2014 12307 1 0 1 0 1 10 "Owner-Occupied" 809515
2015 3 2 1486 3704 0 1 1 0 9 8 "Owner-Occupied" 718124
2020 3 2 1810 8021 1 1 0 0 5 8 "Rental" 795174
2007 4 2 1901 6881 1 1 0 0 3 9 "Owner-Occupied" 551825
2017 4 2 2255 9477 1 0 0 0 1 10 "Owner-Occupied" 892304
2021 3 2 1860 7156 1 1 0 0 4 7 "Owner-Occupied" 672819
2021 4 3 2382 10124 1 1 0 0 3 8 "Owner-Occupied" 1605887
2018 2 1 1091 3546 0 0 0 0 7 3 "Rental" 385251
2012 4 3 2192 8377 1 0 0 0 1 9 "Owner-Occupied" 519135
2021 2 1 1145 4992 0 0 0 0 6 3 "Owner-Occupied" 344896
2021 3 1 1680 6336 1 1 0 0 7 9 "Owner-Occupied" 886579
2009 4 3 2078 6307 1 0 0 0 1 8 "Owner-Occupied" 455750
2021 4 2 2236 8755 1 0 0 1 1 7 "Owner-Occupied" 685769
